cus_id,cus_type,cus_point,product,brand
936520,Type 2,326,Product AY,Brand 229
955400,Type 2,598,Product AY,Brand 229
948018,Type 2,1041,Product AY,Brand 229
955699,Type 2,25488,Product AY,Brand 229
964000,Type 2,14691,Product AY,Brand 229
948617,Type 2,528,Product AY,Brand 229
949399,Type 2,1867,Product AY,Brand 229
964420,Type 2,1909,Product AY,Brand 229
957226,Type 2,909,Product AY,Brand 229
965324,Type 2,3419,Product AY,Brand 229
965913,Type 2,4430,Product AY,Brand 229
978399,Type 2,8401,Product AY,Brand 229
966321,Type 2,783,Product AY,Brand 229
958513,Type 2,9176,Product AY,Brand 229
979125,Type 2,879,Product AY,Brand 229
967627,Type 2,2087,Product AY,Brand 229
979817,Type 2,13428,Product AY,Brand 229
958924,Type 2,694,Product AY,Brand 229
959211,Type 2,1437,Product AY,Brand 229
980626,Type 2,16185,Product AY,Brand 229
959323,Type 2,122553,Product AY,Brand 229
959426,Type 2,151,Product AY,Brand 229
967917,Type 2,83,Product AY,Brand 229
981212,Type 2,358,Product AY,Brand 229
959613,Type 2,865,Product AY,Brand 229
981717,Type 2,318,Product AY,Brand 229
959725,Type 2,2162,Product AY,Brand 229
981726,Type 2,1601,Product AY,Brand 229
959809,Type 2,418,Product AY,Brand 229
968914,Type 2,95,Product AY,Brand 229
981819,Type 2,1418,Product AY,Brand 229
960226,Type 2,2069,Product AY,Brand 229
982116,Type 2,1111,Product AY,Brand 229
969509,Type 2,396,Product AY,Brand 229
982527,Type 2,419,Product AY,Brand 229
969621,Type 2,708,Product AY,Brand 229
960618,Type 2,1933,Product AY,Brand 229
961120,Type 2,709,Product AY,Brand 229
982723,Type 2,333,Product AY,Brand 229
983010,Type 2,809,Product AY,Brand 229
983412,Type 2,168,Product AY,Brand 229
970019,Type 2,86,Product AY,Brand 229
961522,Type 2,362,Product AY,Brand 229
983524,Type 2,311,Product AY,Brand 229
983898,Type 2,528,Product AY,Brand 229
961915,Type 2,707,Product AY,Brand 229
962024,Type 2,5734,Product AY,Brand 229
971017,Type 2,525,Product AY,Brand 229
971204,Type 2,2238,Product AY,Brand 229
962417,Type 2,85,Product AY,Brand 229
971606,Type 2,1460,Product AY,Brand 229
984316,Type 2,1748,Product AY,Brand 229
971905,Type 2,4558,Product AY,Brand 229
984923,Type 2,265,Product AY,Brand 229
985219,Type 2,110,Product AY,Brand 229
972117,Type 2,281,Product AY,Brand 229
963526,Type 2,309,Product AY,Brand 229
986806,Type 2,954,Product AY,Brand 229
992526,Type 2,452,Product AY,Brand 229
987008,Type 2,901,Product AY,Brand 229
972911,Type 2,494,Product AY,Brand 229
973310,Type 2,395,Product AY,Brand 229
987410,Type 2,341,Product AY,Brand 229
993299,Type 2,57,Product AY,Brand 229
987625,Type 2,22746,Product AY,Brand 229
974419,Type 2,610,Product AY,Brand 229
993514,Type 2,1326,Product AY,Brand 229
974625,Type 2,230,Product AY,Brand 229
993626,Type 2,1122,Product AY,Brand 229
988323,Type 2,1123,Product AY,Brand 229
975006,Type 2,246,Product AY,Brand 229
994810,Type 2,1162,Product AY,Brand 229
995107,Type 2,599,Product AY,Brand 229
989722,Type 2,16451,Product AY,Brand 229
976517,Type 2,1458,Product AY,Brand 229
976526,Type 2,478,Product AY,Brand 229
995919,Type 2,4474,Product AY,Brand 229
976713,Type 2,210,Product AY,Brand 229
996019,Type 2,10715,Product AY,Brand 229
990401,Type 2,80,Product AY,Brand 229
977018,Type 2,148,Product AY,Brand 229
996225,Type 2,186,Product AY,Brand 229
977224,Type 2,828,Product AY,Brand 229
977308,Type 2,1624,Product AY,Brand 229
990616,Type 2,237,Product AY,Brand 229
990821,Type 2,397,Product AY,Brand 229
998313,Type 2,133,Product AY,Brand 229
998509,Type 2,511,Product AY,Brand 229
998808,Type 2,359,Product AY,Brand 229
999011,Type 2,93,Product AY,Brand 229
999020,Type 2,1489,Product AY,Brand 229
1018734,Type 2,396,Product AY,Brand 229
999413,Type 2,229,Product AY,Brand 229
1018846,Type 2,1325,Product AY,Brand 229
999525,Type 2,123,Product AY,Brand 229
1007698,Type 2,723,Product AY,Brand 229
999600,Type 2,3899,Product AY,Brand 229
1019272,Type 2,102,Product AY,Brand 229
1000316,Type 2,3576,Product AY,Brand 229
1019496,Type 2,682,Product AY,Brand 229
1000512,Type 2,2413,Product AY,Brand 229
1008499,Type 2,213,Product AY,Brand 229
1008611,Type 2,918,Product AY,Brand 229
1008620,Type 2,8397,Product AY,Brand 229
1000905,Type 2,698,Product AY,Brand 229
1008919,Type 2,10772,Product AY,Brand 229
1009515,Type 2,99,Product AY,Brand 229
1001518,Type 2,274,Product AY,Brand 229
1010306,Type 2,954,Product AY,Brand 229
1002020,Type 2,3189,Product AY,Brand 229
1011602,Type 2,2954,Product AY,Brand 229
1002525,Type 2,2628,Product AY,Brand 229
1225958,Type 2,147,Product AY,Brand 229
1002815,Type 2,257,Product AY,Brand 229
1012814,Type 2,247,Product AY,Brand 229
1003102,Type 2,178,Product AY,Brand 229
1012823,Type 2,1315,Product AY,Brand 229
1012926,Type 2,3617,Product AY,Brand 229
1013017,Type 2,941,Product AY,Brand 229
1003326,Type 2,106,Product AY,Brand 229
1226705,Type 2,217,Product AY,Brand 229
1013325,Type 2,306,Product AY,Brand 229
1003718,Type 2,803,Product AY,Brand 229
1004108,Type 2,4290,Product AY,Brand 229
1014201,Type 2,2274,Product AY,Brand 229
1014902,Type 2,5436,Product AY,Brand 229
1227629,Type 2,322,Product AY,Brand 229
1015011,Type 2,153,Product AY,Brand 229
1005526,Type 2,586,Product AY,Brand 229
1015020,Type 2,1963,Product AY,Brand 229
1015123,Type 2,372,Product AY,Brand 229
1006103,Type 2,1753,Product AY,Brand 229
1015721,Type 2,21215,Product AY,Brand 229
1016298,Type 2,3721,Product AY,Brand 229
1758749,Type 2,25764,Product AY,Brand 229
2342744,Type 2,2959,Product AY,Brand 229
1862553,Type 2,7804,Product AY,Brand 229
1016625,Type 2,622,Product AY,Brand 229
2489377,Type 2,68,Product AY,Brand 229
1017099,Type 2,1746,Product AY,Brand 229
1875085,Type 2,2661,Product AY,Brand 229
1888197,Type 2,1583,Product AY,Brand 229
2619651,Type 2,637,Product AY,Brand 229
1018199,Type 2,272,Product AY,Brand 229
2094079,Type 2,1161,Product AY,Brand 229
2872622,Type 2,1139,Product AY,Brand 229
2979140,Type 2,250,Product AY,Brand 229
4008,Type 2,5777,Product AZ,Brand 229
5211,Type 2,729,Product AZ,Brand 229
17700,Type 2,1899,Product AZ,Brand 229
37427,Type 2,602,Product AZ,Brand 229
18604,Type 2,401,Product AZ,Brand 229
38022,Type 2,2056,Product AZ,Brand 229
40922,Type 2,1205,Product AZ,Brand 229
52121,Type 2,2588,Product AZ,Brand 229
42318,Type 2,688,Product AZ,Brand 229
52710,Type 2,296,Product AZ,Brand 229
53315,Type 2,473,Product AZ,Brand 229
54499,Type 2,1668,Product AZ,Brand 229
32020,Type 2,395,Product AZ,Brand 229
44920,Type 2,232,Product AZ,Brand 229
33120,Type 2,446,Product AZ,Brand 229
35704,Type 2,843,Product AZ,Brand 229
49000,Type 2,3279,Product AZ,Brand 229
35909,Type 2,918,Product AZ,Brand 229
61422,Type 2,430,Product AZ,Brand 229
84515,Type 2,426,Product AZ,Brand 229
63211,Type 2,730,Product AZ,Brand 229
68711,Type 2,663,Product AZ,Brand 229
64423,Type 2,702,Product AZ,Brand 229
90516,Type 2,5620,Product AZ,Brand 229
91821,Type 2,799,Product AZ,Brand 229
77423,Type 2,140,Product AZ,Brand 229
94206,Type 2,1002,Product AZ,Brand 229
101122,Type 2,2605,Product AZ,Brand 229
82203,Type 2,14168,Product AZ,Brand 229
112717,Type 2,3256,Product AZ,Brand 229
127524,Type 2,21,Product AZ,Brand 229
113209,Type 2,605,Product AZ,Brand 229
129500,Type 2,153,Product AZ,Brand 229
114608,Type 2,741,Product AZ,Brand 229
129715,Type 2,1840,Product AZ,Brand 229
108411,Type 2,180,Product AZ,Brand 229
116126,Type 2,148,Product AZ,Brand 229
117507,Type 2,430,Product AZ,Brand 229
118401,Type 2,546,Product AZ,Brand 229
136115,Type 2,163,Product AZ,Brand 229
144316,Type 2,2635,Product AZ,Brand 229
144914,Type 2,1422,Product AZ,Brand 229
147718,Type 2,816,Product AZ,Brand 229
148426,Type 2,2604,Product AZ,Brand 229
157914,Type 2,117,Product AZ,Brand 229
177323,Type 2,654,Product AZ,Brand 229
164716,Type 2,1632,Product AZ,Brand 229
185814,Type 2,1133,Product AZ,Brand 229
185917,Type 2,772,Product AZ,Brand 229
166009,Type 2,10931,Product AZ,Brand 229
196315,Type 2,1374,Product AZ,Brand 229
211517,Type 2,88,Product AZ,Brand 229
212710,Type 2,455,Product AZ,Brand 229
191123,Type 2,131,Product AZ,Brand 229
193800,Type 2,995,Product AZ,Brand 229
194526,Type 2,333,Product AZ,Brand 229
217304,Type 2,229,Product AZ,Brand 229
203512,Type 2,173,Product AZ,Brand 229
218600,Type 2,452,Product AZ,Brand 229
222419,Type 2,594,Product AZ,Brand 229
224816,Type 2,359,Product AZ,Brand 229
249725,Type 2,449,Product AZ,Brand 229
238224,Type 2,656,Product AZ,Brand 229
251419,Type 2,2427,Product AZ,Brand 229
253414,Type 2,294,Product AZ,Brand 229
231412,Type 2,256,Product AZ,Brand 229
244711,Type 2,298,Product AZ,Brand 229
265015,Type 2,5112,Product AZ,Brand 229
245325,Type 2,319,Product AZ,Brand 229
276319,Type 2,742,Product AZ,Brand 229
291014,Type 2,2130,Product AZ,Brand 229
278015,Type 2,440,Product AZ,Brand 229
278024,Type 2,13149,Product AZ,Brand 229
278305,Type 2,6616,Product AZ,Brand 229
293625,Type 2,818,Product AZ,Brand 229
294015,Type 2,881,Product AZ,Brand 229
280223,Type 2,4205,Product AZ,Brand 229
271016,Type 2,2852,Product AZ,Brand 229
282012,Type 2,1320,Product AZ,Brand 229
298321,Type 2,379,Product AZ,Brand 229
272919,Type 2,864,Product AZ,Brand 229
298527,Type 2,3553,Product AZ,Brand 229
286001,Type 2,1428,Product AZ,Brand 229
299599,Type 2,4925,Product AZ,Brand 229
286823,Type 2,4566,Product AZ,Brand 229
301698,Type 2,1008,Product AZ,Brand 229
289927,Type 2,1973,Product AZ,Brand 229
305621,Type 2,16964,Product AZ,Brand 229
306609,Type 2,1201,Product AZ,Brand 229
325012,Type 2,2398,Product AZ,Brand 229
325199,Type 2,9363,Product AZ,Brand 229
311809,Type 2,1598,Product AZ,Brand 229
311912,Type 2,1325,Product AZ,Brand 229
312227,Type 2,979,Product AZ,Brand 229
341610,Type 2,4918,Product AZ,Brand 229
315910,Type 2,870,Product AZ,Brand 229
345608,Type 2,3731,Product AZ,Brand 229
318612,Type 2,4459,Product AZ,Brand 229
318706,Type 2,492,Product AZ,Brand 229
349803,Type 2,207,Product AZ,Brand 229
320708,Type 2,3028,Product AZ,Brand 229
351600,Type 2,1877,Product AZ,Brand 229
367423,Type 2,583,Product AZ,Brand 229
381223,Type 2,3454,Product AZ,Brand 229
368018,Type 2,3822,Product AZ,Brand 229
357022,Type 2,202,Product AZ,Brand 229
385212,Type 2,6352,Product AZ,Brand 229
359708,Type 2,939,Product AZ,Brand 229
385810,Type 2,1270,Product AZ,Brand 229
360321,Type 2,3380,Product AZ,Brand 229
386817,Type 2,460,Product AZ,Brand 229
362026,Type 2,7099,Product AZ,Brand 229
373826,Type 2,883,Product AZ,Brand 229
389920,Type 2,849,Product AZ,Brand 229
390506,Type 2,332,Product AZ,Brand 229
391512,Type 2,168,Product AZ,Brand 229
394027,Type 2,588,Product AZ,Brand 229
367227,Type 2,280,Product AZ,Brand 229
425716,Type 2,241,Product AZ,Brand 229
397626,Type 2,4180,Product AZ,Brand 229
397710,Type 2,1600,Product AZ,Brand 229
425921,Type 2,7040,Product AZ,Brand 229
426320,Type 2,906,Product AZ,Brand 229
399527,Type 2,705,Product AZ,Brand 229
415717,Type 2,925,Product AZ,Brand 229
417010,Type 2,2112,Product AZ,Brand 229
417300,Type 2,1316,Product AZ,Brand 229
400414,Type 2,163,Product AZ,Brand 229
430411,Type 2,10600,Product AZ,Brand 229
430505,Type 2,1442,Product AZ,Brand 229
430719,Type 2,8453,Product AZ,Brand 229
431520,Type 2,2860,Product AZ,Brand 229
435322,Type 2,1418,Product AZ,Brand 229
422210,Type 2,1078,Product AZ,Brand 229
441202,Type 2,3669,Product AZ,Brand 229
444324,Type 2,735,Product AZ,Brand 229
471526,Type 2,557,Product AZ,Brand 229
475421,Type 2,3267,Product AZ,Brand 229
448005,Type 2,1628,Product AZ,Brand 229
463213,Type 2,4231,Product AZ,Brand 229
500501,Type 2,3980,Product AZ,Brand 229
489026,Type 2,836,Product AZ,Brand 229
490209,Type 2,494,Product AZ,Brand 229
503100,Type 2,6530,Product AZ,Brand 229
491898,Type 2,1312,Product AZ,Brand 229
504415,Type 2,396,Product AZ,Brand 229
504723,Type 2,742,Product AZ,Brand 229
520107,Type 2,2521,Product AZ,Brand 229
520116,Type 2,1158,Product AZ,Brand 229
497405,Type 2,1529,Product AZ,Brand 229
497619,Type 2,1912,Product AZ,Brand 229
499203,Type 2,1471,Product AZ,Brand 229
499408,Type 2,1060,Product AZ,Brand 229
527610,Type 2,1386,Product AZ,Brand 229
526921,Type 2,389,Product AZ,Brand 229
529399,Type 2,110,Product AZ,Brand 229
544121,Type 2,4966,Product AZ,Brand 229
529922,Type 2,9632,Product AZ,Brand 229
530012,Type 2,151,Product AZ,Brand 229
546116,Type 2,1253,Product AZ,Brand 229
530227,Type 2,4057,Product AZ,Brand 229
546919,Type 2,1456,Product AZ,Brand 229
533826,Type 2,2508,Product AZ,Brand 229
534898,Type 2,6136,Product AZ,Brand 229
552500,Type 2,703,Product AZ,Brand 229
566516,Type 2,2733,Product AZ,Brand 229
572722,Type 2,11807,Product AZ,Brand 229
584519,Type 2,223,Product AZ,Brand 229
586916,Type 2,4443,Product AZ,Brand 229
574203,Type 2,17614,Product AZ,Brand 229
575107,Type 2,1233,Product AZ,Brand 229
589113,Type 2,1698,Product AZ,Brand 229
576122,Type 2,968,Product AZ,Brand 229
578322,Type 2,325,Product AZ,Brand 229
603420,Type 2,688,Product AZ,Brand 229
580624,Type 2,1443,Product AZ,Brand 229
604221,Type 2,6569,Product AZ,Brand 229
595507,Type 2,11184,Product AZ,Brand 229
581920,Type 2,11156,Product AZ,Brand 229
605508,Type 2,1576,Product AZ,Brand 229
583223,Type 2,1363,Product AZ,Brand 229
598498,Type 2,8059,Product AZ,Brand 229
614323,Type 2,789,Product AZ,Brand 229
617306,Type 2,1780,Product AZ,Brand 229
629822,Type 2,1320,Product AZ,Brand 229
617511,Type 2,624,Product AZ,Brand 229
641011,Type 2,923,Product AZ,Brand 229
630323,Type 2,8605,Product AZ,Brand 229
618125,Type 2,470,Product AZ,Brand 229
630912,Type 2,6582,Product AZ,Brand 229
618312,Type 2,1074,Product AZ,Brand 229
621312,Type 2,459,Product AZ,Brand 229
637706,Type 2,1180,Product AZ,Brand 229
648823,Type 2,2257,Product AZ,Brand 229
652811,Type 2,1601,Product AZ,Brand 229
660517,Type 2,55679,Product AZ,Brand 229
661206,Type 2,1822,Product AZ,Brand 229
684223,Type 2,537,Product AZ,Brand 229
664122,Type 2,2424,Product AZ,Brand 229
685800,Type 2,2477,Product AZ,Brand 229
687009,Type 2,853,Product AZ,Brand 229
680122,Type 2,2622,Product AZ,Brand 229
689705,Type 2,708,Product AZ,Brand 229
689910,Type 2,726,Product AZ,Brand 229
681615,Type 2,208,Product AZ,Brand 229
699722,Type 2,195,Product AZ,Brand 229
693524,Type 2,650,Product AZ,Brand 229
730419,Type 2,161,Product AZ,Brand 229
731903,Type 2,1033,Product AZ,Brand 229
732320,Type 2,1884,Product AZ,Brand 229
711624,Type 2,4818,Product AZ,Brand 229
734427,Type 2,32242,Product AZ,Brand 229
713319,Type 2,721,Product AZ,Brand 229
735508,Type 2,2444,Product AZ,Brand 229
726806,Type 2,386,Product AZ,Brand 229
744220,Type 2,2286,Product AZ,Brand 229
761012,Type 2,1356,Product AZ,Brand 229
741313,Type 2,850,Product AZ,Brand 229
773006,Type 2,1093,Product AZ,Brand 229
752104,Type 2,10365,Product AZ,Brand 229
752524,Type 2,1040,Product AZ,Brand 229
752720,Type 2,528,Product AZ,Brand 229
775308,Type 2,15457,Product AZ,Brand 229
754425,Type 2,163,Product AZ,Brand 229
776614,Type 2,3783,Product AZ,Brand 229
788112,Type 2,1462,Product AZ,Brand 229
780013,Type 2,893,Product AZ,Brand 229
780919,Type 2,1376,Product AZ,Brand 229
781403,Type 2,446,Product AZ,Brand 229
792100,Type 2,3479,Product AZ,Brand 229
784123,Type 2,1682,Product AZ,Brand 229
794122,Type 2,14235,Product AZ,Brand 229
785419,Type 2,756,Product AZ,Brand 229
795615,Type 2,233,Product AZ,Brand 229
810312,Type 2,751,Product AZ,Brand 229
797600,Type 2,525,Product AZ,Brand 229
801806,Type 2,24109,Product AZ,Brand 229
823723,Type 2,2549,Product AZ,Brand 229
833106,Type 2,4967,Product AZ,Brand 229
825708,Type 2,2368,Product AZ,Brand 229
847514,Type 2,11265,Product AZ,Brand 229
834719,Type 2,318,Product AZ,Brand 229
828111,Type 2,1840,Product AZ,Brand 229
828915,Type 2,259,Product AZ,Brand 229
829613,Type 2,630,Product AZ,Brand 229
837524,Type 2,5891,Product AZ,Brand 229
852527,Type 2,2498,Product AZ,Brand 229
855518,Type 2,237,Product AZ,Brand 229
856806,Type 2,188,Product AZ,Brand 229
868518,Type 2,2683,Product AZ,Brand 229
861716,Type 2,745,Product AZ,Brand 229
869310,Type 2,487,Product AZ,Brand 229
891320,Type 2,747,Product AZ,Brand 229
874912,Type 2,215,Product AZ,Brand 229
898123,Type 2,200,Product AZ,Brand 229
903401,Type 2,2780,Product AZ,Brand 229
904912,Type 2,487,Product AZ,Brand 229
912010,Type 2,330,Product AZ,Brand 229
922822,Type 2,241,Product AZ,Brand 229
914920,Type 2,1277,Product AZ,Brand 229
940107,Type 2,6824,Product AZ,Brand 229
940508,Type 2,2677,Product AZ,Brand 229
930304,Type 2,761,Product AZ,Brand 229
945120,Type 2,516,Product AZ,Brand 229
953312,Type 2,121,Product AZ,Brand 229
955400,Type 2,598,Product AZ,Brand 229
949399,Type 2,1867,Product AZ,Brand 229
964420,Type 2,1909,Product AZ,Brand 229
978399,Type 2,8401,Product AZ,Brand 229
959211,Type 2,1437,Product AZ,Brand 229
959725,Type 2,2162,Product AZ,Brand 229
981726,Type 2,1601,Product AZ,Brand 229
983010,Type 2,809,Product AZ,Brand 229
961915,Type 2,707,Product AZ,Brand 229
971017,Type 2,525,Product AZ,Brand 229
971204,Type 2,2238,Product AZ,Brand 229
975006,Type 2,246,Product AZ,Brand 229
976517,Type 2,1458,Product AZ,Brand 229
995919,Type 2,4474,Product AZ,Brand 229
977224,Type 2,828,Product AZ,Brand 229
998313,Type 2,133,Product AZ,Brand 229
998509,Type 2,511,Product AZ,Brand 229
1008611,Type 2,918,Product AZ,Brand 229
1008919,Type 2,10772,Product AZ,Brand 229
1013325,Type 2,306,Product AZ,Brand 229
1003718,Type 2,803,Product AZ,Brand 229
1014201,Type 2,2274,Product AZ,Brand 229
1006103,Type 2,1753,Product AZ,Brand 229
433,Type 1,5320,Product BA,Brand 64
1968,Type 1,1973,Product BA,Brand 64
17878,Type 1,5098,Product BA,Brand 64
9285,Type 1,4813,Product BA,Brand 64
19981,Type 1,1031,Product BA,Brand 64
10178,Type 1,4250,Product BA,Brand 63
22480,Type 1,1015,Product BA,Brand 64
22864,Type 1,1868,Product BA,Brand 64
13179,Type 1,486,Product BA,Brand 64
26998,Type 1,5818,Product BA,Brand 64
28080,Type 1,1447,Product BA,Brand 64
35498,Type 1,262662,Product BA,Brand 64
35807,Type 1,2505,Product BA,Brand 64
30578,Type 1,1193,Product BA,Brand 64
39684,Type 1,7259,Product BA,Brand 63
32162,Type 1,1718,Product BA,Brand 64
32899,Type 1,2573,Product BA,Brand 63
33187,Type 1,7967,Product BA,Brand 64
57379,Type 1,4912,Product BA,Brand 64
58171,Type 1,49840,Product BA,Brand 64
58685,Type 1,2824,Product BA,Brand 64
42980,Type 1,953,Product BA,Brand 64
44669,Type 1,4806,Product BA,Brand 64
68684,Type 1,5514,Product BA,Brand 141
61283,Type 1,8719,Product BA,Brand 64
